02012023;205;A;HKD;0,6844;0,6848;7,8032;7,8065
03012023;205;A;HKD;0,6880;0,6881;7,8128;7,8129
04012023;205;A;HKD;0,6964;0,6965;7,8186;7,8188
05012023;205;A;HKD;0,6917;0,6919;7,8089;7,8096
06012023;205;A;HKD;0,6770;0,6770;7,8068;7,8069
09012023;205;A;HKD;0,6786;0,6787;7,8045;7,8047
10012023;205;A;HKD;0,6710;0,6711;7,8074;7,8075
11012023;205;A;HKD;0,6660;0,6661;7,8102;7,8103
12012023;205;A;HKD;0,6582;0,6583;7,8084;7,8087
13012023;205;A;HKD;0,6548;0,6549;7,8095;7,8100
16012023;205;A;HKD;0,6544;0,6545;7,8101;7,8104
17012023;205;A;HKD;0,6547;0,6548;7,8196;7,8199
18012023;205;A;HKD;0,6508;0,6509;7,8213;7,8216
19012023;205;A;HKD;0,6659;0,6661;7,8286;7,8293
20012023;205;A;HKD;0,6643;0,6643;7,8252;7,8253
23012023;205;A;HKD;0,6631;0,6631;7,8297;7,8298
24012023;205;A;HKD;0,6601;0,6602;7,8304;7,8305
25012023;205;A;HKD;0,6516;0,6517;7,8319;7,8320
26012023;205;A;HKD;0,6508;0,6509;7,8277;7,8280
27012023;205;A;HKD;0,6483;0,6484;7,8291;7,8293
30012023;205;A;HKD;0,6504;0,6505;7,8341;7,8344
31012023;205;A;HKD;0,6504;0,6505;7,8389;7,8390
01022023;205;A;HKD;0,6468;0,6469;7,8407;7,8410
02022023;205;A;HKD;0,6362;0,6363;7,8422;7,8425
03022023;205;A;HKD;0,6503;0,6504;7,8454;7,8457
06022023;205;A;HKD;0,6596;0,6597;7,8465;7,8466
07022023;205;A;HKD;0,6587;0,6587;7,8476;7,8477
08022023;205;A;HKD;0,6628;0,6629;7,8496;7,8497
09022023;205;A;HKD;0,6664;0,6665;7,8498;7,8499
10022023;205;A;HKD;0,6690;0,6691;7,8497;7,8502
13022023;205;A;HKD;0,6602;0,6603;7,8499;7,8500
14022023;205;A;HKD;0,6561;0,6561;7,8499;7,8500
15022023;205;A;HKD;0,6655;0,6656;7,8486;7,8492
16022023;205;A;HKD;0,6679;0,6680;7,8493;7,8494
17022023;205;A;HKD;0,6630;0,6631;7,8442;7,8445
22022023;205;A;HKD;0,6593;0,6594;7,8454;7,8455
23022023;205;A;HKD;0,6541;0,6542;7,8465;7,8468
24022023;205;A;HKD;0,6598;0,6599;7,8485;7,8486
27022023;205;A;HKD;0,6622;0,6623;7,8452;7,8457
28022023;205;A;HKD;0,6634;0,6635;7,8494;7,8497
01032023;205;A;HKD;0,6633;0,6634;7,8493;7,8494
02032023;205;A;HKD;0,6634;0,6635;7,8495;7,8496
03032023;205;A;HKD;0,6628;0,6629;7,8497;7,8499
06032023;205;A;HKD;0,6620;0,6621;7,8496;7,8497
07032023;205;A;HKD;0,6611;0,6612;7,8498;7,8501
08032023;205;A;HKD;0,6545;0,6546;7,8499;7,8500
09032023;205;A;HKD;0,6541;0,6542;7,8498;7,8500
10032023;205;A;HKD;0,6601;0,6602;7,8492;7,8493
13032023;205;A;HKD;0,6681;0,6682;7,8420;7,8423
14032023;205;A;HKD;0,6671;0,6672;7,8479;7,8480
15032023;205;A;HKD;0,6749;0,6750;7,8494;7,8495
16032023;205;A;HKD;0,6737;0,6738;7,8498;7,8499
17032023;205;A;HKD;0,6710;0,6711;7,8493;7,8496
20032023;205;A;HKD;0,6689;0,6690;7,8426;7,8427
21032023;205;A;HKD;0,6683;0,6684;7,8461;7,8464
22032023;205;A;HKD;0,6708;0,6709;7,8472;7,8473
23032023;205;A;HKD;0,6704;0,6705;7,8491;7,8494
24032023;205;A;HKD;0,6741;0,6742;7,8496;7,8497
27032023;205;A;HKD;0,6663;0,6663;7,8498;7,8499
28032023;205;A;HKD;0,6589;0,6590;7,8498;7,8500
29032023;205;A;HKD;0,6559;0,6560;7,8498;7,8500
30032023;205;A;HKD;0,6528;0,6529;7,8498;7,8499
31032023;205;A;HKD;0,6471;0,6472;7,8499;7,8502
03042023;205;A;HKD;0,6450;0,6451;7,8499;7,8500
04042023;205;A;HKD;0,6466;0,6467;7,8498;7,8501
05042023;205;A;HKD;0,6426;0,6427;7,8498;7,8499
06042023;205;A;HKD;0,6456;0,6457;7,8497;7,8498
10042023;205;A;HKD;0,6475;0,6476;7,8499;7,8500
11042023;205;A;HKD;0,6385;0,6386;7,8498;7,8500
12042023;205;A;HKD;0,6304;0,6305;7,8497;7,8500
13042023;205;A;HKD;0,6253;0,6254;7,8499;7,8502
14042023;205;A;HKD;0,6299;0,6300;7,8499;7,8500
17042023;205;A;HKD;0,6295;0,6296;7,8490;7,8495
18042023;205;A;HKD;0,6328;0,6328;7,8499;7,8500
19042023;205;A;HKD;0,6428;0,6429;7,8498;7,8499
20042023;205;A;HKD;0,6432;0,6433;7,8494;7,8500
